"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2021,"CLICKTIME COM INC",0,0,1,0,51,1201,CA,"SAN FRANCISCO",94105
2021,"CLIECON SOLUTIONS INC",0,0,4,0,54,0343,NJ,"MONROE TOWNSHIP",08831
2021,"CLIENT FOCUS LLC",2,0,5,1,54,0634,VA,CENTREVILLE,20120
2021,"CLIENT FOCUS LLC",2,0,4,1,54,634,VA,CENTREVILLE,20120
2021,"CLIENT NETWORK SVCS LLC DBA CNSI",4,0,63,2,54,2098,MD,ROCKVILLE,20850
2021,"CLIENT RESOURCES INC",1,0,0,0,54,4971,NE,OMAHA,68124
2021,"CLIENT SOFTWARE SERVICES LLC",5,1,9,1,54,5861,MD,GAITHERSBURG,20877
2021,"CLIENTCONNECT INC D B A CODE FUEL",0,0,1,0,54,1931,NY,"NEW YORK",10007
2021,"CLIENTSERVER TECH SOLUTIONS LLC",17,0,21,0,54,9539,NJ,ISELIN,08830
2021,"CLIFF IT SOLUTIONS INC",2,0,3,0,54,3217,MN,BLAINE,55434
2021,"CLIFF IT SOLUTIONS INC",0,0,3,0,54,3217,MN,MINNEAPOLIS,55434
2021,"CLIFFORD CHANCE US LLP",1,0,3,0,54,3664,NY,"NEW YORK",10019
2021,"CLIFFSIDE NURSING HOME DBA CLIFFSI",1,0,0,0,62,6840,NY,FLUSHING,11354
2021,"CLIFTON MYERS ENTERPRISES INC",0,0,1,0,54,1110,CA,"VILLA PARK",92861
2021,"CLIFTONLARSONALLEN LLP",0,0,2,0,54,6749,MN,MINNEAPOLIS,55402
2021,"CLIKSOURCE LLC",0,0,1,0,51,2015,NJ,"BASKING RIDGE",07920
2021,"CLIKSOURCE LLC",0,0,1,0,51,2015,NJ,"BASKING RIDGE",7920
2021,"CLIMATEC LLC",0,0,1,0,99,5853,AZ,PHOENIX,85053
2021,"CLIMATEWORKS FOUNDATION",0,0,2,0,54,3250,CA,"SAN FRANCISCO",94104
2021,"CLIMAX METAL PRODUCTS COMPANY",0,0,2,0,33,4804,OH,MENTOR,44060
2021,"CLIMAX MOLYBDENUM COMPANY",2,0,0,0,21,8696,AZ,PHOENIX,85004
2021,"CLIMAX SHELLY COMMUNITY SCHOOL",0,0,1,0,61,3365,MN,CLIMAX,56523
2021,"CLINCH PROFESSIONAL PHYSICIAN SERV",0,0,1,0,62,4894,VA,RICHLANDS,24641
2021,"CLINCH US INC",1,0,0,0,54,3468,NY,"NEW YORK",10280
2021,"CLINCH US INC",0,0,1,0,54,3468,NY,"NEW YORK",10011
2021,"CLINCHOICE INC",17,0,6,1,54,7028,PA,"FORT WASHINGTON",19034
2021,"CLINCLOUD LLC",1,0,0,0,54,66,FL,MAITLAND,32751
2021,"CLINDATA INSIGHT INC",1,0,0,0,54,5556,CA,MORAGA,94556
2021,"CLINE BETTRIDGE BERNSTEIN LIGHTING",1,0,0,0,54,3412,NY,"NEW YORK",10016
2021,"CLINICA SIERRA VISTA",3,0,2,0,62,7101,CA,BAKERSFIELD,93301
2021,"CLINICAL ARCHITECTURE LLC",0,1,0,0,51,3628,IN,CARMEL,46032
2021,"CLINICAL CARE ASSO OF UPHS",0,0,1,0,62,9852,PA,PHILADELPHIA,19104
2021,"CLINICAL CARE OPTIONS LLC",0,0,2,0,61,8068,VA,RESTON,20191
2021,"CLINICAL CONNECT LABORATORIES LLC",0,0,1,1,62,8666,MI,"ROYAL OAK",48067
2021,"CLINICAL LAB CONSULTING LLC",1,0,0,0,62,6808,OH,DUBLIN,43017
2021,"CLINICAL MICRO SENSORS INC",0,0,2,0,99,9072,CA,CARLSBAD,92008
2021,"CLINICAL REFERENCE LABORATORY INC",2,0,0,0,62,4521,KS,LENEXA,66215
2021,"CLINICAL SOLUTIONS GR LLC DBA CSG",2,0,3,0,99,1901,NC,DURHAM,27703
2021,"CLINICAL TRIAL DATA SERVICES INC",1,0,0,0,51,8095,MA,ACTON,01720
2021,"CLINICAL TRIAL DATA SERVICES INC",1,0,0,0,51,8095,MA,ACTON,1720
2021,CLINICALRESEARCH.IO,0,0,1,0,54,9923,MA,BOSTON,2115
2021,"CLINICAS DE SALUD DEL PUEBLO INC",0,0,1,0,62,7324,CA,"EL CENTRO",92243
2021,"CLINICAS DEL CAMINO REAL INC",0,0,6,0,62,7147,CA,CAMARILLO,93012
2021,"CLINICOMP INTERNATIONAL INC",1,0,1,0,51,0815,CA,"SAN DIEGO",92121
2021,"CLINICOMP INTERNATIONAL INC",1,0,1,0,51,815,CA,"SAN DIEGO",92121
2021,"CLINIQUE LABORATORIES LLC",0,0,1,0,33,4020,NY,"LONG ISLAND CITY",11101
2021,"CLINPHARMA CLINICAL RESEARCH LLC",2,1,2,0,54,3994,DE,WILMINGTON,19801
2021,"CLINPHARMA CLINICAL RESEARCH LLC",0,0,1,0,54,3994,NJ,PISCATAWAY,08854
2021,"CLINPHARMA CONSULTING GLOBAL GRP",0,0,1,0,54,5623,DE,NEWARK,19702
2021,"CLINPHARMA CONSULTING GLOBAL GRP",0,0,2,0,54,5623,NJ,PRINCETON,08540
2021,"CLINPHARMA CONSULTING GLOBAL GRP",0,0,2,0,54,5623,NJ,PRINCETON,8540
2021,"CLINTON HEALTH ACCESS INITIATIVE I",0,0,1,0,81,4646,MA,"SOUTH BOSTON",02127
2021,"CLINTON HEALTH ACCESS INITIATIVE I",0,0,1,0,81,4646,MA,BOSTON,2127
2021,"CLINTON HEALTH ACCESS INITIATIVE I",0,0,1,0,81,4646,MA,"SOUTH BOSTON",2127
2021,"CLINTON HEALTH ACCESS INITIATIVE I",0,0,1,0,81,4646,MA,BOSTON,02127
2021,"CLINTON HOUSING DEVELOPMENT COMPAN",1,0,0,0,92,1988,NY,"NEW YORK",10018
2021,"CLINTON PHARMACY INC",0,0,1,0,44,9866,NJ,CLINTON,08809
2021,"CLIOSOFT INC",0,0,1,0,51,163,CA,FREMONT,94539
2021,"CLIPPARD INSTRUMENT LABORATORY INC",1,0,0,0,33,9028,OH,CINCINNATI,45239
2021,"CLIPPER CORPORATION",1,0,0,0,33,8102,CA,CARSON,90745
2021,"CLIPPERDATA LLC",0,0,1,0,54,9551,KY,LOUISVILLE,40205
2021,"CLIQSTUDIOS CABINETS LLC",1,0,0,0,33,1207,IN,CONNERSVILLE,47331
2021,"CLO VIRTURAL FASHION LLC",0,0,1,0,54,8515,NY,"NEW YORK",10016
2021,"CLOBOTICS CORPORATION",2,0,0,0,54,8717,WA,BELLEVUE,98004
2021,"CLOCKWISE INC",0,0,1,0,51,7428,CA,"SAN FRANCISCO",94107
2021,"CLORA INC",1,0,0,0,54,0072,MA,BOSTON,02110
2021,"CLORA INC",1,0,0,0,54,72,MA,BOSTON,2110
2021,"CLOSED CAPTION LATINA CORP DBA DIC",0,0,1,0,42,9501,FL,"WINTER SPRINGS",32708
2021,"CLOSEDLOOP AI INC",1,0,0,0,54,6689,TX,AUSTIN,78704
2021,"CLOSURE SYSTEMS INTERNATIONAL INC",1,0,3,0,33,4055,IN,INDIANAPOLIS,46278
2021,"CLOSURE SYSTEMS INTERNATIONAL INC",0,0,1,0,33,4055,NY,"NEW YORK",10005
2021,"CLOUD 9 INFOSYSTEMS INC",2,1,0,0,54,9463,IL,"DOWNERS GROVE",60515
2021,"CLOUD ACCELERATOR LABS INC",0,0,1,0,54,4902,IL,LIBERTYVILLE,60048
2021,"CLOUD ACT LLC",7,0,2,0,54,3708,TX,PLANO,75024
2021,"CLOUD AI INC",0,0,1,0,54,8558,NJ,CARTERET,7008
2021,"CLOUD AI INC",0,0,1,0,54,8558,NJ,CARTERET,07008
2021,"CLOUD APPLICATION SECURITY INC",0,0,1,0,51,1757,CA,"PALO ALTO",94301
2021,"CLOUD ASSERT LLC",2,0,0,0,54,2872,WA,SAMMAMISH,98075
2021,"CLOUD BC LABS INC",7,1,7,0,54,6753,VA,RESTON,20191
2021,"CLOUD BI SOLUTIONS INC",1,0,0,0,99,4028,CA,"SAN RAMON",94582
2021,"CLOUD BIG DATA TECHNOLOGIES LLC",2,0,1,0,54,0629,OK,DURANT,74701
2021,"CLOUD BIG DATA TECHNOLOGIES LLC",0,0,0,1,54,0629,TX,DALLAS,75234
2021,"CLOUD BIG DATA TECHNOLOGIES LLC",2,0,0,0,54,629,NE,"GRAND ISLAND",68801
2021,"CLOUD BIG DATA TECHNOLOGIES LLC",2,0,1,0,54,629,OK,DURANT,74701
2021,"CLOUD BIG DATA TECHNOLOGIES LLC",9,1,0,0,54,0629,NE,"GRAND ISLAND",68801
2021,"CLOUD BRIDGE SOLUTIONS INC",6,0,3,1,54,2372,NH,NASHUA,03062
2021,"CLOUD BRIDGE SOLUTIONS INC",2,0,2,0,54,2372,NH,NASHUA,3062
2021,"CLOUD BUILDERS LLC",1,0,0,0,54,8279,VA,"FALLS CHURCH",22046
2021,"CLOUD CENTRIC INC",8,0,2,0,54,5781,AR,BENTONVILLE,72712
2021,"CLOUD DATA SYSTEMS INC",18,1,11,0,54,1660,CT,HARTFORD,06103
2021,"CLOUD DATA SYSTEMS INC",11,0,8,0,54,1660,CT,HARTFORD,6103
2021,"CLOUD DATA SYSTEMS INC",0,0,2,0,54,1660,CT,"VERNON ROCKVILLE",6066
2021,"CLOUD DATA SYSTEMS INC",0,0,2,0,54,1660,CT,"VERNON ROCKVILLE",06066
2021,"CLOUD DEVELOPMENT RESOURCES INC",1,0,0,0,54,6284,TN,NASHVILLE,37205
2021,"CLOUD EPA LLC",7,0,4,0,54,0318,PA,"HUNTINGDON VALLEY",19006
2021,"CLOUD EPA LLC",1,0,0,0,54,0318,PA,"HUNTINGDON VY",19006
2021,"CLOUD EPA LLC",1,0,0,0,54,318,PA,"HUNTINGDON VY",19006
2021,"CLOUD EVOLUTIONS INC",1,0,0,0,54,4040,TX,AUSTIN,78726
2021,"CLOUD GIANTS LLC",0,0,1,0,99,8147,NC,DURHAM,27709
2021,"CLOUD HUB IT SOLUTIONS INC",14,0,33,0,54,1443,FL,"FORT MYERS",33966
2021,"CLOUD HUB IT SOLUTIONS INC",9,1,0,0,54,1443,SC,"ROCK HILL",29730
2021,"CLOUD HYBRID TECHNOLOGIES LLC",7,0,0,0,54,6019,NE,MCCOOK,69001
2021,"CLOUD IMPERIUM GAMES LLC",1,0,1,0,51,6285,CA,"LOS ANGELES",90064
2021,"CLOUD IMPERIUM GAMES TEXAS LLC",0,0,1,0,51,2717,TX,AUSTIN,78738
2021,"CLOUD INFO SOLUTIONS INC",3,0,4,0,54,0510,NJ,"PRINCETON JUNCTION",08550
2021,"CLOUD INFO SOLUTIONS INC",1,0,3,0,54,510,NJ,"PRINCETON JUNCTION",8550
2021,"CLOUD INFRA IT SOLUTIONS INC",4,0,1,0,54,6915,TX,DALLAS,75234
2021,"CLOUD INFRA IT SOLUTIONS INC",16,0,0,0,54,6915,TX,"FARMERS BRANCH",75234
2021,"CLOUD IT TECH",2,1,2,0,54,8518,TX,RICHARDSON,75080
2021,"CLOUD KINETICS INC",1,0,2,0,54,0226,CA,"SAN JOSE",95113
2021,"CLOUD KINETICS INC",0,0,1,0,54,226,CA,"SAN JOSE",95113
2021,"CLOUD LOGIC SYSTEMS INC",1,0,0,0,54,2146,TX,IRVING,75062
2021,"CLOUD NINE TECHNOLOGIES INC",0,0,2,0,54,9260,VA,HERNDON,20171
2021,"CLOUD NINE TECHNOLOGIES INC",1,0,0,0,54,7260,VA,HERNDON,20171
2021,"CLOUD NINE TEK LLC",9,0,0,0,54,1933,NC,CHARLOTTE,28203
2021,"CLOUD NINE TEK LLC",2,0,0,0,54,9419,NC,CHARLOTTE,28203
2021,"CLOUD PARADIGM INC",1,0,0,0,54,2539,CA,CUPERTINO,95014
2021,"CLOUD PPH INC",2,0,0,0,54,9982,VA,"MC LEAN",22102
2021,"CLOUD PPH INC",4,0,0,0,54,9982,VA,MCLEAN,22102
2021,"CLOUD PRINTING CORP",0,0,1,0,32,7793,NY,"NEW YORK",10001
2021,"CLOUD RESOURCES LLC",1,0,3,0,54,2101,TX,IRVING,75062
2021,"CLOUD SOURCE INC",5,0,8,0,54,9566,PA,EXTON,19341
2021,"CLOUD SYS SOLUTIONS INC",2,0,0,0,54,3275,GA,ALPHARETTA,30005
2021,"CLOUD TECHNOLOGIES INC",0,0,2,0,51,1984,CA,"SAN FRANCISCO",94103
2021,"CLOUD TO STREET PBC",0,0,1,0,54,7924,NY,BROOKLYN,11201
2021,"CLOUD UNION REWARD CORP",0,1,0,0,54,1418,NY,"NEW YORK",10018
2021,"CLOUD4WI INC",0,0,1,0,54,7732,NY,BROOKLYN,11201
2021,"CLOUD88 INC",3,0,0,0,54,6767,NJ,"PRINCETON JUNCTION",08550
2021,"CLOUDANIX INC",0,0,1,0,54,1593,CA,"SANTA CLARA",95054
2021,"CLOUDBAKERS LLC",1,0,5,0,54,3575,IL,CHICAGO,60607
2021,"CLOUDCADE INC",2,0,0,0,51,9500,CA,"SAN FRANCISCO",94107
2021,"CLOUDCARD INC",1,0,0,0,54,1937,CA,PLEASANTON,94588
2021,"CLOUDCHECKR INC",0,0,1,0,54,2364,NY,ROCHESTER,14607
2021,"CLOUDELY INC",3,0,1,0,54,9852,CA,SUNNYVALE,94086
2021,"CLOUDEND PLATFORM INC",1,0,0,0,54,5413,TX,HOUSTON,77057
2021,"CLOUDENTITY INC",0,0,1,0,54,1234,WA,SEATTLE,98121
2021,CLOUDEQ,0,0,1,0,54,3466,MI,NOVI,48377
2021,"CLOUDERA INC",16,1,84,0,54,2329,CA,"SANTA CLARA",95054
2021,"CLOUDFABRIX SOFTWARE INC",0,0,1,0,54,8018,CA,PLEASANTON,94588
2021,"CLOUDFEN LLC",5,0,2,0,54,7841,GA,CUMMING,30040
2021,"CLOUDFLARE INC",15,0,45,1,51,5829,CA,"SAN FRANCISCO",94107
2021,"CLOUDFOUNTAIN INC",0,0,1,0,54,5562,MA,CAMBRIDGE,2140
2021,"CLOUDGAMUT INC",0,0,2,0,54,8928,TX,DALLAS,75240
2021,"CLOUDGEN LLC",0,0,1,0,54,5029,TX,HOUSTON,77077
2021,"CLOUDIAN INC",1,0,2,0,54,3821,CA,"SAN MATEO",94402
2021,"CLOUDINARY INC",3,0,4,0,54,6409,CA,"SANTA CLARA",95051
2021,"CLOUDINFO INC.",1,0,0,0,54,0734,DE,WILMINGTON,19801
2021,"CLOUDINGEST INC",0,0,1,0,54,1167,GA,ALPHARETTA,30009
2021,"CLOUDINTELLISOFT INC",3,0,2,1,54,2502,TX,IRVING,75062
2021,"CLOUDIOUS LLC",1,0,3,0,56,0937,CA,"SAN JOSE",95134
2021,"CLOUDIOUS LLC",1,0,3,0,56,937,CA,"SAN JOSE",95134
2021,"CLOUDIQ TECHNOLOGIES INC",1,0,1,0,54,2158,WA,ISSAQUAH,98029
2021,"CLOUDIX INC",0,1,0,0,51,971,WA,REDMOND,98052
2021,"CLOUDKARMA INC",1,1,3,0,54,3085,TX,HOUSTON,77036
2021,"CLOUDKNOX SECURITY INC",0,0,3,1,54,6528,CA,SUNNYVALE,94087
2021,"CLOUDLABS INC",0,0,1,0,54,3635,NJ,ROBBINSVILLE,8691
2021,"CLOUDLABS INC",0,0,1,0,54,3635,NJ,ROBBINSVILLE,08691
2021,"CLOUDLEAF INC",0,0,3,0,51,2319,CA,"SAN JOSE",95131
2021,"CLOUDMAYIN TECHNOLOGIES LLC",4,0,0,0,54,0247,GA,ALPHARETTA,30022
2021,"CLOUDMAYIN TECHNOLOGIES LLC",2,0,0,0,54,247,GA,ALPHARETTA,30022
2021,"CLOUDMED SOLUTIONS LLC",0,0,1,0,51,3033,GA,ATLANTA,30309
2021,"CLOUDMED SOLUTIONS LLC",0,0,4,0,54,3033,GA,ATLANTA,30309
2021,"CLOUDMEDX INC",0,0,2,0,51,3778,CA,"PALO ALTO",94301
2021,"CLOUDMOYO INC",0,0,4,0,54,2577,WA,BELLEVUE,98007
2021,"CLOUDPOINT SYSTEMS INC",0,0,2,0,54,9868,TX,KATY,77494
2021,"CLOUDQUEST TECHNOLOGIES LLC",0,0,3,0,54,2527,IL,BLOOMINGTON,61704
2021,"CLOUDRAY INC",0,0,6,0,54,1743,NJ,MONROE,08831
2021,"CLOUDRAY INC",0,0,4,0,54,1743,NJ,"MONROE TOWNSHIP",08831
2021,"CLOUDRAY INC",0,0,3,0,54,1743,NJ,MONROE,8831
2021,"CLOUDRAY INC",0,0,2,0,54,1743,NJ,"MONROE TOWNSHIP",8831
2021,"CLOUDRAY INC",0,0,1,0,54,1743,NJ,"MONROE TOWNSHIP",8831
2021,"CLOUDRAY INC",0,0,1,0,54,1743,NJ,"MONROE TOWNSHIP",08831
2021,"CLOUDREACH INC",1,0,0,0,54,6414,NY,"NEW YORK",10036
2021,"CLOUDREACH INC",2,0,0,0,54,6414,NY,"NEW YORK",10020
2021,"CLOUDREACH INC",0,0,1,0,54,6414,NY,"NEW YORK",10020
2021,"CLOUDSAVER INC",1,0,0,0,54,5211,KS,LENEXA,66215
2021,"CLOUDSCAPE LLC",5,1,1,0,54,0119,VA,HERNDON,20171
2021,"CLOUDSCAPE LLC",2,1,0,0,54,119,VA,HERNDON,20171
2021,"CLOUDSOFT INC",11,1,5,2,54,1285,GA,ALPHARETTA,30005
2021,"CLOUDSOFT INC",0,0,1,0,54,2912,VA,ASHBURN,20147
2021,"CLOUDSOL TECHNOLOGIES INC",7,0,0,0,54,6985,TX,"FARMERS BRNCH",75234
2021,"CLOUDSOL TECHNOLOGIES INC",3,0,0,0,54,6985,TX,DALLAS,75234
2021,"CLOUDSPACE LLC",18,0,0,0,54,4085,NC,CHARLOTTE,28262
2021,"CLOUDSUFI INC",0,0,1,0,54,9490,CA,"SAN JOSE",95134
2021,"CLOUDSUFI INC",0,0,1,0,54,9490,CA,"SAN JOSE",95110
2021,"CLOUDTREND TECHNOLOGIES LLC",0,0,1,0,54,9648,DE,WILMINGTON,19803
2021,"CLOUDTRON CORP DBA HEXADUS CORP",9,1,0,0,54,6097,NJ,"S PLAINFIELD",07080
2021,"CLOUDTRON CORP DBA HEXADUS CORP",0,0,0,2,54,6097,NJ,"NORTH BRUNSWICK",08902
2021,"CLOUDTRON CORP DBA HEXADUS CORP",0,0,0,2,54,6097,NJ,"NORTH BRUNSWICK",8902
2021,"CLOUDTRON CORP DBA HEXADUS CORP",1,0,2,0,54,6097,NJ,"SOUTH PLAINFIELD",07080
2021,"CLOUDVIK LLC",9,0,2,0,54,9206,TX,FRISCO,75034
2021,"CLOUDVIRGA INC",2,0,2,0,54,3854,CA,IRVINE,92617
2021,"CLOUDWAVE INC",0,0,2,0,54,3127,VA,"MC LEAN",22102
2021,"CLOUDWAVE INC",3,0,0,0,54,3127,VA,TYSONS,22102
2021,"CLOUDWICK TECHNOLOGIES INC",5,0,30,1,54,9392,CA,NEWARK,94560
2021,"CLOUDWORKS TECHNOLOGY INC",1,0,0,0,54,8988,KS,"OVERLAND PARK",66210
2021,"CLOUDYWING TECHNOLOGIES INC",5,0,0,0,54,6723,TN,COLLIERVILLE,38017
2021,"CLOUDZENIX LLC",1,0,0,0,54,9667,TX,IRVING,75038
2021,"CLOUTICS CODERS INC DBA CLOUTICS",2,0,3,0,54,0470,NJ,EDISON,08817
2021,"CLOUTICS CODERS INC DBA CLOUTICS",1,0,3,0,54,470,NJ,EDISON,8817
2021,"CLOVE RX LLC DBA SA PHARMACY",0,0,1,0,44,1709,NY,"STATEN ISLAND",10304
2021,"CLOVER EDU BOSTON LLC",0,1,0,0,61,7112,MA,NEWTON,2459
2021,"CLOVER EDU BOSTON LLC",0,1,0,0,61,7112,MA,NEWTON,02459
2021,"CLOVER HEALTH LABS LLC",0,0,1,0,52,683,NJ,"JERSEY CITY",7302
2021,"CLOVER HEALTH LABS LLC",0,0,1,0,52,0683,NJ,"JERSEY CITY",07302
2021,"CLOVER INTERNATIONAL",1,0,0,0,51,854,TX,DALLAS,75252
2021,"CLOVER INTERNATIONAL",1,0,0,0,51,0854,TX,DALLAS,75252
2021,"CLOVER NETWORK INC",5,0,55,1,52,3012,CA,SUNNYVALE,94085
2021,"CLOVER SYSTEMS LLC",0,0,1,0,54,0160,FL,MIAMI,33172
2021,"CLOVER SYSTEMS LLC",0,0,1,0,54,160,FL,MIAMI,33172
2021,"CLOVITY INC",1,0,3,1,54,3035,CA,DUBLIN,94568
2021,"CLR ANALYSTICS INC",0,0,1,0,54,2930,CA,IRVINE,92618
2021,"CLS BANK INTERNATIONAL",0,0,3,0,52,0131,NY,"NEW YORK",10005
2021,"CLS BANK INTERNATIONAL",0,0,3,0,52,131,NY,"NEW YORK",10005
2021,"CLS US SERVICES INC",0,0,3,0,52,7923,NY,"NEW YORK",10005
2021,"CLUB AT LAS CAMPANAS INC",1,0,0,0,71,8199,NM,"SANTA FE",87506
2021,"CLUBCORP USA INC",0,0,3,0,71,4856,TX,DALLAS,75234
2021,"CLUEPOINTS INC",1,0,1,0,51,3110,PA,"KING OF PRUSSIA",19406
2021,"CLUMIO INC",1,0,6,0,54,4332,CA,"SANTA CLARA",95054
2021,"CLUNE CONSTRUCTION COMPANY LP",2,0,3,0,23,2141,IL,CHICAGO,60606
2021,"CLUSTER SOFTWARE INC",0,0,2,1,54,6092,OH,COLUMBUS,43235
2021,"CLUTCHPOINT LLC",1,0,9,0,54,1871,VA,CENTREVILLE,20121
2021,"CLYDE & CO US LLP",1,0,0,0,54,3001,CA,"SAN FRANCISCO",94111
2021,"CLYDE INDUSTRIES INC",0,0,3,0,54,8018,GA,ATLANTA,30340
2021,"CM INTERNATIONAL INDUSTRIES CORP",1,0,0,0,42,3063,IL,"BURR RIDGE",60527
2021,"CM1 TECHNOLOGIES INC",0,0,2,0,54,8801,TX,AUSTIN,78731
2021,"CMA CGM AMERICA LLC",4,0,1,0,48,2528,VA,NORFOLK,23502
2021,"CMAC CAPITAL LLC",1,0,0,0,54,4803,FL,"WINTER PARK",32789
2021,"CMC MATERIALS INC",1,0,4,0,33,4765,IL,AURORA,60504
2021,"CMC STEEL US LLC",0,0,1,0,33,5247,TX,IRVING,75039
2021,"CMDS INC",1,0,0,0,54,844,MD,FULTON,20759
2021,"CMDS INC",1,0,0,0,54,0844,MD,FULTON,20759
2021,"CMES INC",1,0,5,0,23,1087,GA,NORCROSS,30093
2021,"CMES INC",3,0,2,0,54,1087,GA,NORCROSS,30093
2021,"CMFG LIFE INSURANCE CO",0,0,8,0,52,590,WI,MADISON,53705
2021,"CMFG LIFE INSURANCE CO DBA CUNA",1,0,13,0,52,0590,WI,MADISON,53705
2021,"CMG MORTGAGE INC DBA CMG FINANCIAL",0,0,8,0,52,9242,CA,"SAN RAMON",94583
2021,"CMG WORLDWIDE INC",1,0,0,0,54,4510,IN,INDIANAPOLIS,46204
2021,"CMH SERVICES INC",0,0,1,0,32,5153,TN,MARYVILLE,37804
2021,"CMH SERVICES INC",0,0,3,0,32,988,TN,MARYVILLE,37804
2021,"CMH SERVICES INC",0,0,4,0,32,0988,TN,MARYVILLE,37804
2021,"CMH SOLUTIONS INC",0,0,1,0,42,1174,FL,"WEST PALM BEACH",33411
2021,"CMH SREVICES INC",0,0,2,0,32,0988,TN,MARYVILLE,37804
2021,"CMI MARKETING INC DBA CAFEMEDIA",0,0,2,0,54,7929,NY,"NEW YORK",10018
2021,"CMIC INC",0,0,1,0,54,7558,IL,"HOFFMAN ESTATES",60192
2021,"CML SECURITY LLC",0,1,0,0,23,6233,CO,BROOMFIELD,80023
2021,"CMP SCIENTIFIC CORP",1,0,0,0,33,9925,NY,BROOKLYN,11226
2021,"CMS HEAT TRANSFER DIVISION INC",0,0,1,0,33,161,NY,BOHEMIA,11716
2021,"CMS HEAT TRANSFER DIVISION INC",0,0,1,0,33,0161,NY,BOHEMIA,11716
2021,"CMS NORTH AMERICA INC",0,0,1,0,99,5205,MI,CALEDONIA,49316
2021,"CMS REHAB OF WF L P DBA ENCOMPASS",0,0,1,0,62,4933,TX,"WICHITA FALLS",76302
2021,"CMTS LLC",0,0,1,0,23,9901,TX,DALLAS,75247
2021,"CMU MEDICAL EDUCATION PARTNERS",0,0,5,0,62,0664,MI,SAGINAW,48602
2021,"CMU MEDICAL EDUCATION PARTNERS",0,0,4,0,62,664,MI,SAGINAW,48602
2021,"CMW MEDIA PARTNERS LLC",1,0,0,0,54,4060,CA,"SAN DIEGO",92101
2021,"CMYK WHITE INC",1,0,0,0,54,1472,NY,"NEW YORK",10018
2021,"CN HOLDINGS INC",1,0,1,0,54,9171,VT,"WHITE RIVER JUNCTION",05001
2021,"CN HOLDINGS INC",1,0,1,0,54,9171,VT,"WHITE RIVER JUNCTION",5001
2021,"CN RENOVATION CO INC",0,0,0,1,23,7132,NJ,PASSAIC,7055
2021,"CN RENOVATION CO INC",0,0,0,1,23,7132,NJ,PASSAIC,07055
2021,"CN RESOURCE",1,0,0,0,62,3660,AZ,MESA,85213
2021,"CNA NATIONAL WARRANTY CORPORATION",0,0,1,0,52,4956,AZ,SCOTTSDALE,85251
2021,"CNC FACTORY CORPORATION",0,0,1,0,33,3893,CA,"SANTA ANA",92704
2021,"CNET GLOBAL SOLUTIONS INC",18,0,53,0,54,6927,TX,RICHARDSON,75080
2021,"CNET GLOBAL SOLUTIONS INC",0,1,0,0,54,6927,TX,RICHARDSON,75081
2021,"CNH INDUSTRIAL AMERICA LLC",7,0,31,0,33,3811,WI,RACINE,53404
2021,"CNM LLP",0,0,5,0,54,2484,CA,"WOODLAND HILLS",91367
2021,"CNN IT CORP INC",14,0,10,0,54,2256,TX,MCKINNEY,75070
2021,"CNO SERVICES LLC",0,0,2,0,52,5822,IN,CARMEL,46032
2021,"CNT INFOTECH CORPORATION",0,0,3,0,54,1853,PR,FAJARDO,00738
2021,"CNT INFOTECH CORPORATION",0,0,3,0,54,1853,PR,FAJARDO,738
2021,"CNTXTS INC",1,0,0,0,51,8921,CA,PASADENA,91101
2021,"CNX GAS CO LLC",0,0,1,0,21,2401,PA,CANONSBURG,15317
2021,"CNY ENGINEERING PC",0,0,1,0,54,6447,NJ,"WEST NEW YORK",7093
2021,"CNY ENGINEERING PC",0,0,1,0,54,6447,NJ,"WEST NEW YORK",07093
2021,"CNY PAYROLL DISBURSEMENTS LLC",0,0,1,0,99,7966,NY,"NEW YORK",10018
2021,"CO ARCHITECTS",1,0,5,0,54,8928,CA,"LOS ANGELES",90036
2021,"CO D INC DBA NORTH GEORGIA GRANITE",0,0,1,0,99,8317,GA,ATLANTA,30336
2021,"CO OP FINANCIAL SERVICES",0,0,1,0,52,2627,CA,"RANCHO CUCAMONGA",91730
2021,"CO STAR ASTROLOGY SOCIETY",0,0,1,0,54,9489,NY,"NEW YORK",10013
2021,"COALESCENT SYSTEMS LLC",1,0,2,0,54,8910,NJ,LYNDHURST,07071
2021,"COALESCENT SYSTEMS LLC",1,0,2,0,54,8910,NJ,LYNDHURST,7071
2021,"COALFIRE SYSTEMS INC",0,0,1,0,54,0418,CO,WESTMINSTER,80021
2021,"COALFIRE SYSTEMS INC",0,0,1,0,54,418,CO,WESTMINSTER,80021
2021,"COALITION FOR A BETTER CHINESE AME",1,0,0,0,81,9494,IL,CHICAGO,60616
2021,"COALITION INC",0,0,5,0,52,6527,CA,"SAN FRANCISCO",94111
2021,"COALITION INC",0,0,2,0,51,6527,CA,"SAN FRANCISCO",94111
2021,"COAST DENTAL OF GEORGIA PC",2,0,1,0,62,5694,FL,TAMPA,33634
2021,"COAST DENTAL PA",0,0,1,0,62,8140,FL,TAMPA,33634
2021,"COAST PACKING COMPANY",0,0,1,0,31,8212,CA,VERNON,90058
2021,"COASTAL CAROLINA UNIVERSITY",2,0,1,0,61,7955,SC,CONWAY,29528
