"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2022,"E & J GALLO WINERY",0,0,7,1,31,9696,CA,MODESTO,95354
2022,"E AND M ELECTRIC AND MACHINERY DBA E AND M INC",0,0,1,0,54,0989,CA,HEALDSBURG,95488
2022,"E AND M ELECTRIC AND MACHINERY INC",0,0,1,0,54,0989,CA,HEALDSBURG,95448
2022,"E AND M ELECTRIC AND MACHINERY INC",1,0,0,0,42,0989,CA,HEALDSBURG,95448
2022,"E AND M ELECTRIC AND MACHINERY INC",0,0,1,0,54,0989,CA,HEALDSBURG,95488
2022,"E BASE TECHNOLOGIES INC",8,0,1,0,54,8159,CA,FREMONT,94538
2022,"E BENEFIT SOLUTION INC",1,0,0,0,52,1956,NY,BAYSIDE,11361
2022,"E BUILDER INC",0,0,4,0,54,5657,FL,"FORT LAUDERDALE",33323
2022,"E BUSINESS INTERNATIONAL INC",1,0,16,2,54,7020,NJ,PRINCETON,08540
2022,"E C C O III ENTERPRISES INC",0,0,1,0,23,4124,NY,YONKERS,10701
2022,"E COMMUNICATIONS LLC",1,0,0,0,51,9846,GU,TAMUNING,96931
2022,"E COMPUTER TECHNOLOGIES INC",0,0,0,1,54,2805,TX,RICHARDSON,75082
2022,"E CQR INC",0,0,2,0,54,8578,CA,"SAN DIEGO",92121
2022,"E CQR INC",3,0,3,0,54,8578,TX,AUSTIN,78734
2022,"E CQR INC",1,0,1,0,54,8578,TX,LAKEWAY,78734
2022,"E D F MAN SERVICES INC",1,0,0,0,52,6551,NY,"NEW YORK",10017
2022,"E DEFT SOLUTIONS LLC",0,0,4,0,54,0389,NJ,"NEW BRUNSWICK",08901
2022,"E F JOHNSON COMPANY",0,0,1,0,33,6849,TX,IRVING,75038
2022,"E GIANTS TECHNOLOGIES LLC",5,0,43,0,54,0157,NJ,EDISON,08817
2022,"E GIANTS TECHNOLOGIES LLC",3,0,27,0,54,0157,IA,"WEST DES MOINES",50266
2022,"E GIANTS TECHNOLOGIES LLC",0,0,2,0,54,0157,IA,WDM,50266
2022,"E INK CALIFORNIA LLC",0,0,3,0,33,6997,CA,FREMONT,94538
2022,"E INK CORPORATION",1,0,3,0,33,3274,MA,BILLERICA,01821
2022,"E IT PROFESSIONALS CORP",3,0,4,1,54,5360,MI,LIVONIA,48152
2022,"E J REYNOLDS COMPANY",1,0,0,0,33,4069,TX,ALVIN,77511
2022,"E K TECHNOLOGIES DBA E K ASSOCIATE",0,0,1,0,54,9380,CA,CERRITOS,90703
2022,"E K TECHNOLOGIES DBA E K ASSOCIATES",1,0,2,0,54,9380,CA,CERRITOS,90703
2022,"E L HAYNES PUBLIC CHARTER SCHOOL",1,0,0,0,61,5905,DC,WASHINGTON,20010
2022,"E L ROBINSON ENGINEERING CO",0,0,1,0,54,4633,WV,CHARLESTON,25313
2022,"E LA CARTE INC DBA PRESTO",1,0,1,0,54,9655,CA,"SAN CARLOS",94070
2022,"E M B ELECTRICAL INC",3,0,1,0,23,1247,GU,BARRIGADA,96921
2022,"E MERCHANT SUPPLIES INC",1,0,0,0,45,2579,GA,"STONE MOUNTAIN",30087
2022,"E NEXUS INC",2,0,15,0,54,2776,MI,NOVI,48375
2022,"E PRO TECHNOLOGIES LLC",3,0,4,0,54,7805,NJ,ISELIN,08830
2022,"E R SQUIBB  SONS LLC",1,0,0,0,32,,NJ,PRINCETON,08540
2022,"E R SQUIBB & SONS LLC",23,0,1,0,32,1983,NJ,PRINCETON,08540
2022,"E R SQUIBB & SONS LLC",2,0,0,0,32,1983,NJ,PRINCETON,08543
2022,"E RING INC",0,0,1,0,54,9659,GA,ALPHARETTA,30005
2022,"E RITTER COMMUNICATIONS HOLDINGS LLC",1,0,0,0,51,0773,AR,JONESBORO,72401
2022,"E SAW WELDING FABRICATION LLC",1,0,0,0,33,9506,OK,WEATHERFORD,73096
2022,"E SIDOINE FLASHCARGO CORP",1,0,0,0,48,9838,FL,MIAMI,33122
2022,"E SOURCE COMPANIES LLC",2,0,0,0,54,2870,CO,BOULDER,80301
2022,"E STROUDSBURG UNIV OF PA",0,0,1,0,61,4462,PA,"EAST STROUDSBURG",18301
2022,"E T GRESHAM COMPANY INC",1,0,0,0,99,3050,VA,NORFOLK,23517
2022,"E TECHNOLOGIES GROUP LLC",0,0,1,0,54,5827,OH,"WEST CHESTER",45069
2022,"E TRADE FINANCIAL HOLDINGS LLC",0,0,49,2,52,5303,VA,ARLINGTON,22203
2022,"E VENTURES US MASTER MANAGER LLC",1,0,1,0,52,5823,CA,"SAN FRANCISCO",94111
2022,"E Z IRON SHOP LLC",1,0,0,0,23,4971,OH,DAYTON,45409
2022,"E ZEST SOLUTIONS INC",4,0,0,0,54,3480,MI,DETROIT,48226
2022,"E&C MEDICAL INTELLIGENCE INC",0,0,0,1,42,1258,NC,CARY,27518
2022,"E&I ENGINEERING USA CORPORATION",0,0,2,0,33,2710,SC,ANDERSON,29621
2022,"E-BASE TECHNOLOGIES INC",1,0,0,0,54,8159,CA,FREMONT,94538
2022,"E-BIZSOFT INC",0,0,1,0,54,7168,FL,"FORT LAUDERDALE",33330
2022,"E-BUSINESS DISTRIBUTION LLC",1,0,0,0,54,5866,FL,MIAMI,33198
2022,"E-DATA EXPERTS INC",1,0,1,0,99,3858,PA,MECHANICSBURG,17050
2022,"E-DATA EXPERTS INC",0,0,1,0,51,3858,PA,MECHANICSBURG,17050
2022,"E-DATA EXPERTS INC",4,0,4,0,54,3858,PA,MECHANICSBURG,17050
2022,"E-EMPHASYS TECHNOLOGIES INC",3,0,8,0,54,1625,NC,CARY,27513
2022,"E-ONE INC",0,0,1,0,33,5283,FL,OCALA,34474
2022,"E1 CONSULTING LLC",0,0,0,1,54,6857,CA,ROSEVILLE,95678
2022,"E1 CONSULTING LLC",0,0,2,0,54,6972,CA,ROSEVILLE,95678
2022,"E2 CONSULTING ENGINEERS INC",10,0,13,0,54,1417,CO,DENVER,80203
2022,"E2 CONSULTING ENGINEERS INC",0,0,1,0,54,1417,MN,ROCHESTER,55905
2022,"E2 ENTERPRISES INC",3,0,0,0,54,2931,KS,WICHITA,67211
2022,"E2E INC",0,0,1,0,45,3893,MI,"BINGHAM FARMS",48025
2022,"E2E VISIBILITY INC",2,0,0,0,51,4616,PA,PITTSBURGH,15220
2022,"E2LOG INC",1,0,0,0,48,4368,TX,"SUGAR LAND",77479
2022,"E2OPEN LLC",5,0,20,0,54,6487,TX,AUSTIN,78759
2022,"E3 GLOBAL INC",4,0,7,0,54,8413,TX,KATY,77494
2022,"E3 RETAIL LLC",0,0,1,0,54,1186,NC,RALEIGH,27615
2022,"E4GS INTERACTIVE LLC",0,0,1,0,54,2841,FL,MIAMI,33131
2022,"E4H-ENVIRONMENTS FOR HEALTH LLC",0,0,1,0,54,7449,VT,WILLISTON,05495
2022,"EA ENGINEERING SCIENCE AND TECHN",0,0,1,0,56,1911,MD,"HUNT VALLEY",21031
2022,"EA ENGINEERING SCIENCE AND TECHNOLOGY INC PBC",1,0,1,0,56,1911,MD,"HUNT VALLEY",21031
2022,"EAB GLOBAL INC",8,0,17,1,54,1750,DC,WASHINGTON,20037
2022,"EAC DESIGN INC DBA EAC PRODUCT DEVELOPMENT SOLUTIONS",1,0,0,0,54,2322,MN,MINNEAPOLIS,55408
2022,"EAD MANAGEMENT SERVICES INC",0,0,1,0,56,7480,NE,OMAHA,68144
2022,"EAGILE INC",1,0,0,0,33,1624,MI,"GRAND RAPIDS",49504
2022,"EAGLE ALUMINUM PERMANENT MOLD CAST",0,1,0,0,33,2226,MI,MUSKEGON,49442
2022,"EAGLE CAPITAL GROUP LLC",1,0,0,0,33,9093,IL,SCHAUMBURG,60193
2022,"EAGLE CONSTRUCTION OF VA LLC",1,0,1,0,23,1919,VA,HENRICO,23238
2022,"EAGLE COUNTY SCHOOL DISTRICT RE 50 J",2,0,0,0,61,2253,CO,EAGLE,81631
2022,"EAGLE CREEK SOFTWARE SERVICES INC",6,0,1,0,54,0017,MN,"EDEN PRAIRIE",55344
2022,"EAGLE CREEK SOFTWARE SERVICES INC",0,0,1,0,54,0017,SD,VERMILLION,57069
2022,"EAGLE EYE NETWORKS INC",0,0,2,0,54,7444,TX,AUSTIN,78746
2022,"EAGLE IT INC",3,0,0,0,54,3281,NJ,EDISON,08817
2022,"EAGLE MARKET MAKERS INC",0,0,1,0,52,5378,IL,CHICAGO,60661
2022,"EAGLE POINT CREDIT MANAGEMENT LLC",0,0,1,0,52,9741,CT,GREENWICH,06830
2022,"EAGLE PRIDE SERVICES INC",1,0,0,0,54,9035,IL,NAPERVILLE,60563
2022,"EAGLE SEVEN LLC",0,0,0,1,52,6731,IL,CHICAGO,60661
2022,"EAGLE SHIPPING INTERNATIONAL USA LLC",1,0,0,0,48,0528,CT,STAMFORD,06902
2022,"EAGLE SYSTEMS AND TECHNOLOGIES INC",1,0,0,0,54,8146,MI,"FARMINGTON HILLS",48334
2022,"EAGLE TECHNOLOGIES INC",0,0,1,0,54,1898,VA,ARLINGTON,22209
2022,"EAGLE TEST SYSS INC A WHOLLY OWNED",0,0,1,0,99,7389,MA,"NORTH READING",01864
2022,"EAGLE VIEW TECHNOLOGIES INC",2,0,1,0,54,8431,WA,BELLEVUE,98004
2022,"EAGLE VISION ENTERTAINMENT STUDIO",0,0,1,0,54,6121,FL,KISSIMMEE,34747
2022,"EAGLECARE LLC",1,0,7,0,62,3014,IN,INDIANAPOLIS,46237
2022,"EAGLEFORCE ASSOCIATES INC",0,0,2,0,54,0005,VA,HERNDON,20171
2022,"EAGLEFORCE ASSOCIATES INC",0,0,1,0,54,0005,VA,HERNDON,20171
2022,"EAGLES LANDING FAMILY PRACTICE LLC",0,0,1,0,62,1078,GA,ATLANTA,30339
2022,"EAGLESTONE ENERGY SVCS LLC DBA NY",0,0,1,0,99,6083,NY,"NEW YORK",10004
2022,"EAGLESTONE WEALTH ADVISORS INC",0,0,1,0,54,1743,MD,ROCKVILLE,20852
2022,"EAI TECHNOLOGIES LLC",1,0,0,0,54,7513,VA,VIENNA,22182
2022,"EALEARN INC",37,9,37,0,54,0542,NJ,EDISON,08817
2022,"EAM-MOSCA CORPORATION",1,0,0,0,42,8359,PA,HAZLETON,18202
2022,"EAN.COM LP",1,0,0,0,99,,TX,DALLAS,75240
2022,"EAN.COM LP",6,0,8,0,51,2329,TX,DALLAS,75240
2022,"EAN.COM LP",0,0,3,0,51,2329,WA,SEATTLE,98119
2022,"EANOVATION INC",0,0,1,0,51,6793,CA,PASADENA,91103
2022,"EANOVATION INC",0,0,1,0,51,6793,CA,FREMONT,94538
2022,"EANOVATION INC",0,0,1,0,51,6793,CA,"SAN MATEO",94402
2022,"EAR INSTITUTE OF TEXAS",0,0,1,0,62,3566,TX,"SAN ANTONIO",78258
2022,"EARGO INC",1,0,5,0,33,9804,CA,"SAN JOSE",95110
2022,"EARGO INC",1,0,0,0,33,9804,CA,"SAN JOSE",95134
2022,"EARLENS CORPORATION",0,0,1,0,33,4883,CA,"MENLO PARK",94025
2022,"EARLHAM COLLEGE",2,0,3,0,61,8073,IN,RICHMOND,47374
2022,"EARLI INC.",2,0,0,0,54,2407,CA,"REDWOOD CITY",94065
2022,"EARLY STAGE SOLUTIONS LLC DBA DAVID LANDAU & ASSOCIATES LLC",1,0,0,0,54,9008,NJ,FAIRFIELD,07004
2022,"EARLY WARNING SERVICES LLC",1,0,28,2,51,6211,AZ,SCOTTSDALE,85260
2022,"EARLY WARNING SERVICES LLC",4,0,34,0,51,6211,AZ,SCOTTSDALE,85250
2022,"EARLYBIRDCAPITAL INC",0,0,1,0,52,9410,NY,MELVILLE,11747
2022,"EARNEST LLC",2,0,7,0,52,4587,CA,"SAN FRANCISCO",94105
2022,"EARNEST PARTNERS LLC",1,0,0,0,52,6669,GA,ATLANTA,30309
2022,"EARNITY INC",1,0,1,0,52,9256,CA,"SAN MATEO",94401
2022,"EARTH CONSTRUCTION SERVICES LLC",0,0,1,0,99,4763,NY,"MOUNT KISCO",10549
2022,"EARTH CONSULTANTS INTL INC",0,0,1,0,54,5100,CA,"SANTA ANA",92701
2022,"EARTH ISLAND INC",0,0,0,1,31,7884,CA,CHATSWORTH,91311
2022,"EARTH MECHANICS INC",0,0,2,0,54,2617,CA,"FOUNTAIN VALLEY",92708
2022,"EARTH RESOURCES TECHNOLOGY INC",0,0,1,0,54,9801,MD,LAUREL,20707
2022,"EARTH SPECIES PROJECT",1,0,0,0,54,7508,CA,"WEST HOLLYWOOD",90069
2022,"EARTHBOUND HOLDING  LLC",1,0,0,0,45,0374,TX,GRAPEVINE,76051
2022,EARTHJUSTICE,0,0,1,0,54,0465,CA,"SAN FRANCISCO",94111
2022,"EARTHRIGHTS INTERNATIONAL INC",1,0,0,0,81,5555,DC,WASHINGTON,20006
2022,"EARTHSENSE INC",2,0,1,0,54,6562,IL,CHAMPAIGN,61820
2022,"EASOON USA LLC",0,0,1,0,42,3537,GA,ATLANTA,30336
2022,"EASSRI LLC",1,0,0,0,54,3363,GA,"JOHNS CREEK",30097
2022,"EAST ALABAMA REGIONAL PLANNING AND DEVELOPMENT COMMISSION",0,0,1,0,92,7855,AL,ANNISTON,36201
2022,"EAST BATON ROUGE PARISH SCHOOL SYSTEMS",1,0,0,0,61,0353,LA,"BATON ROUGE",70806
2022,"EAST BOSTON NEIGHBORHOOD HEALTH CE",1,0,0,0,62,5849,MA,"EAST BOSTON",02128
2022,"EAST BOSTON NEIGHBORHOOD HEALTH CTR",0,0,1,0,62,5849,MA,BOSTON,02128
2022,"EAST BOSTON NEIGHBORHOOD HEALTH CTR",2,0,1,0,62,5849,MA,"EAST BOSTON",02128
2022,"EAST BRUNSWICK PUBLIC SCHOOLS",0,0,0,1,99,1762,NJ,"EAST BRUNSWICK",08816
2022,"EAST BRUNSWICK PUBLIC SHOOLS",0,0,1,1,61,1762,NJ,"EAST BRUNSWICK",08816
2022,"EAST CAROLINA UNIVERSITY",8,0,19,1,61,0403,NC,GREENVILLE,27858
2022,"EAST CAROLINA UNIVERSITY",0,0,1,0,31,0403,NC,GREENVILLE,27858
2022,"EAST CARROLL PARISH SCHOOL BOARD",1,0,0,1,61,0362,LA,"LAKE PROVIDENCE",71254
2022,"EAST CENTRAL MO BEHAVIORAL HEALTH SVCS INC D/B/A ARTHUR CENTER COMMUNITY HEALTH",0,0,1,0,62,9797,MO,MEXICO,65265
2022,"EAST CENTRAL UNIVERSITY",1,0,0,0,61,4756,OK,ADA,74820
2022,"EAST COAST ORTHOTIC & PROSTHETIC CORP",1,0,0,0,33,,NY,"DEER PARK",11729
2022,"EAST DALEY CAPITAL ADVISORS INC",1,0,0,0,54,2634,CO,"GREENWOOD VILLAGE",80111
2022,"EAST FLUSHING PHYSICAL THERAPY P C DBA OPTIMUM REHAB PHYSICAL THERAPY",0,0,1,0,62,3952,NY,"NEW YORK",10004
2022,"EAST GOES GLOBAL LLC",1,0,0,0,54,5926,CA,"LOS ANGELES",90094
2022,"EAST LAKE VETERINARY HOSPITAL P C",1,0,0,0,54,1875,TX,DALLAS,75238
2022,"EAST LIBERTY FAMILY HLTH CARE CTR",0,0,1,0,62,7228,PA,PITTSBURGH,15206
2022,"EAST LINK ACADEMY",3,0,0,0,61,3336,SC,GREENVILLE,29607
2022,"EAST MISSISSIPPI COMMUNITY COLLEGE",1,0,0,0,61,0330,MS,SCOOBA,39358
2022,"EAST NEWTON COUNTY R VI SCHOOL DISTRICT",1,0,0,0,61,7494,MO,GRANBY,64844
2022,"EAST OHIO HOSP LLC DBA E OHIO REGI",1,0,0,0,62,7086,OH,"MARTINS FERRY",43935
2022,"EAST PHILLIPS COUNTY HOSPITAL DIST",1,0,0,0,62,4138,CO,HOLYOKE,80734
2022,"EAST POINT ACADEMY",1,0,3,0,61,4008,SC,"WEST COLUMBIA",29169
2022,"EAST RIVER CHILD DEVELOPMENT CTR",0,0,1,0,62,4462,NY,"NEW YORK",10002
2022,"EAST RIVER MEDICAL ASSOCIATES PC",1,0,0,0,81,3705,NY,"NEW YORK",10021
2022,"EAST SIX DESIGN LLC",0,0,1,0,54,9899,CA,"STUDIO CITY",91602
2022,"EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA",0,0,3,1,61,4462,PA,"EAST STROUDSBURG",18301
2022,"EAST TENNESSEE CHILDRENS HOSPITAL INC",1,0,0,0,62,2604,TN,KNOXVILLE,37916
2022,"EAST TENNESSEE MEDICAL ASSOCIATES PC",0,0,1,0,62,7477,TN,"JOHNSON CITY",37604
2022,"EAST TENNESSEE STATE UNIVERSITY",9,0,7,0,61,1046,TN,"JOHNSON CITY",37614
2022,"EAST TEXAS KIDNEY SPECIALISTS PA",0,0,1,0,62,6100,TX,LONGVIEW,75605
2022,"EAST VALLEY DIABETES & ENDOCRINOLOGY PLC",1,0,0,0,62,3026,AZ,GILBERT,85297
2022,"EAST VILLAGE FARM AND GROCERY INC",1,0,1,0,44,6494,NY,"NEW YORK",10003
2022,"EAST WEST BANK",5,0,45,0,52,5851,CA,PASADENA,91101
2022,"EAST WEST HAULING INC",0,0,2,0,48,5508,NJ,HARRISON,07029
2022,"EAST WEST MANUFACTURING LLC",1,0,0,0,33,4670,GA,ATLANTA,30319
2022,"EAST WEST RESORTS EMPLOYEE COM",0,1,0,0,72,2537,CO,AVON,81620
2022,"EAST WEST SYSTEMS INC",1,0,2,0,54,9301,NJ,FAIRFIELD,07004
2022,"EAST WIND HEALTHCARE SC",0,0,1,0,62,0088,WI,APPLETON,54911
2022,"EASTALLIANCE PARTNERS LLC",1,0,1,0,52,7419,NY,"NEW YORK",10119
2022,"EASTBANC TECHNOLOGIES LLC",8,0,8,0,54,5736,DC,WASHINGTON,20007
2022,"EASTBAY ASSET MANAGEMENT LLC",0,0,1,0,52,2407,CA,"SAN RAFAEL",94901
2022,"EASTERLY CORPORATION",0,1,0,0,99,0696,CA,MILPITAS,95035
2022,"EASTERLY CORPORATION",2,0,0,0,99,0696,CA,"SANTA CLARA",95054
2022,"EASTERN ACCOUNTING AND TAX INC DBA",0,0,1,0,54,4093,NY,FLUSHING,11354
2022,"EASTERN ACCOUNTING TAX INC DBA",0,0,1,0,54,4093,NY,FLUSHING,11354
2022,"EASTERN AIR COURIERS INC",1,0,0,0,49,6016,NY,"NEW YORK",10018
2022,"EASTERN BROADCASTING AMERICA CORP",1,0,1,0,51,3463,CA,"CITY OF INDUSTRY",91748
2022,"EASTERN BROADCASTING AMERICA CORP",0,0,1,0,51,3463,CA,"ROWLAND HEIGHTS",91748
2022,"EASTERN CONNECTICUT STATE UNIVERSITY",0,0,2,0,61,7820,CT,WILLIMANTIC,06226
2022,"EASTERN DENTAL OF UNION, LLC",1,0,0,0,62,8619,NJ,UNION,07083
2022,"EASTERN ILLINOIS UNIV",1,0,0,0,61,3590,IL,CHARLESTON,61920
2022,"EASTERN ILLINOIS UNIVERSITY",5,0,3,0,61,3590,IL,CHARLESTON,61920
2022,"EASTERN KENTUCKY UNIVERSITY",3,0,3,0,61,1211,KY,RICHMOND,40475
2022,"EASTERN MAINE MEDICAL CENTER",11,0,21,2,62,1501,ME,BANGOR,04401
2022,"EASTERN MAINE MEDICAL CENTER",1,0,0,0,52,1501,ME,BANGOR,04401
2022,"EASTERN MENNONITE UNIVERSITY",0,0,1,0,61,5812,VA,HARRISONBURG,22802
2022,"EASTERN MICHIGAN UNIVERSITY",2,0,2,2,61,5986,MI,YPSILANTI,48197
2022,"EASTERN NAZARENE COLLEGE",2,0,0,0,61,5777,MA,QUINCY,02170
2022,"EASTERN NEW MEXICO UNIVERSITY",2,0,6,0,61,0286,NM,PORTALES,88130
2022,"EASTERN PLUMAS HEALTH CARE",1,0,0,0,62,1654,CA,PORTOLA,96122
2022,"EASTERN TECH LLC",1,0,0,0,32,9408,CT,ORANGE,06477
2022,"EASTERN TV BROADCASTING LLC",2,0,0,0,51,7035,DC,WASHINGTON,20006
2022,"EASTERN UNIV",1,0,0,0,61,9675,PA,"ST DAVIDS",19087
2022,"EASTERN VALUE REAL ESTATE LLC",1,0,0,0,53,8402,FL,TAMPA,33619
2022,"EASTERN VIRGINIA MEDICAL SCHOOL",2,0,6,1,61,5378,VA,NORFOLK,23507
2022,"EASTERN VIRGINIA MEDICAL SCHOOL",1,1,0,0,54,5378,VA,NORFOLK,23507
2022,"EASTERN WASHINGTON UNIV",2,0,2,0,61,0624,WA,CHENEY,99004
2022,"EASTERN WASHINGTON UNIVERSITY",4,0,4,0,61,0624,WA,CHENEY,99004
2022,"EASTERNCCTV USA LLC",4,0,4,0,42,8015,NY,PLAINVIEW,11803
2022,"EASTERNCCTV USA LLC",0,0,1,0,33,8015,NY,PLAINVIEW,11803
2022,"EASTEX VETERINARY CLINIC LLC",1,0,0,0,54,7119,TX,NACOGDOCHES,75964
2022,"EASTLAND FOOD CORPORATION",6,0,3,1,42,9933,MD,JESSUP,20794
2022,"EASTLAND FOOD CORPORATION",1,0,0,0,42,9933,GA,SUWANEE,30024
2022,"EASTLAND INDEPENDENT SCHOOL DISTRICT",1,0,0,0,61,1357,TX,EASTLAND,76448
2022,"EASTMAN CHEMICAL COMPANY",8,0,15,0,32,9359,TN,KINGSPORT,37660
2022,"EASTONE CAPITAL LLC",0,0,1,0,52,9853,NY,"NEW HYDE PARK",11042
2022,"EASTONE CAPITAL LLC",0,0,1,0,53,9853,NY,"NEW YORK",10021
2022,"EASTONE EQUITIES LLC",1,0,0,0,53,2305,NY,"FRESH MEADOWS",11365
2022,"EASTONE EQUITIES LLC",0,0,1,0,52,2305,NY,"NEW YORK",10021
2022,"EASTPOINTE ANIMAL HOSPITAL",0,0,1,0,54,2184,MI,"STERLING HEIGHTS",48021
2022,"EASTRIDGE PACIFIC HOLDINGS LLC",2,0,1,0,53,6731,CA,PLEASANTON,94588
2022,"EASTSIDE CHRISTIAN SCHOOLS",1,0,0,0,61,8537,CA,FULLERTON,92833
2022,"EASTSIDE PREPARATORY SCHOOL",0,0,1,0,61,0960,WA,KIRKLAND,98033
2022,"EASY ACCESS USA INC",3,0,0,0,54,5154,NJ,"PINE BROOK",07058
2022,"EASY DATA ACCESS LLC",0,0,1,0,54,8172,NJ,LINWOOD,08221
2022,"EASY FUTURE GO INC",0,4,0,0,54,9871,CA,"SAN JOSE",95110
2022,"EASY HEALTHCARE CORPORATION",1,0,0,0,44,3512,IL,"BURR RIDGE",60527
2022,"EASY PLUS EDUCATION",1,0,0,0,92,0996,CA,DAVIS,95616
2022,"EASY SURFACES CORPORATION",1,0,1,0,54,5985,GA,NORCROSS,30071
2022,"EASYAUM INC",0,0,1,0,54,6960,CA,"SAN MATEO",94402
2022,"EASYGO WAREHOUSE SERVICES CORPORATION",0,0,2,0,54,0357,MA,WALTHAM,02452
2022,"EASYMAY INC",1,0,0,0,61,8397,NY,"NEW YORK",10005
2022,"EASYPAK LLC",1,0,0,0,49,9312,MA,LEOMINSTER,01453
2022,"EASYWAY INTERNATIONAL LLC",0,0,1,0,54,2203,NE,GRETNA,68028
2022,"EAT JUST INC",2,0,2,0,31,3596,CA,ALAMEDA,94501
2022,"EATEAM INC",1,4,30,1,54,9065,NJ,EDISON,08817
2022,"EATGEEK INC",0,1,0,0,54,3699,CA,SUNNYVALE,94086
2022,"EATING RECOVERY CENTER LLC DBA PATHLIGHT BEHAVIORAL HEALTH",4,1,0,0,62,5128,CO,DENVER,80230
2022,"EATINGEVOLVED LLC",0,0,1,0,31,7954,NY,HAUPPAUGE,11788
2022,"EATON CORPORATION",2,0,34,0,33,6300,OH,BEACHWOOD,44122
2022,"EATON CORPORATION",1,0,2,0,54,6300,OH,BEACHWOOD,44122
2022,"EATON CORPORATION",6,0,2,0,33,6300,OH,CLEVELAND,44122
2022,"EATON VANCE MANAGEMENT",2,0,0,0,52,1341,NY,"NEW YORK",10036
2022,"EAU CLAIRE COOPERATIVE HEALTH CTR",0,0,1,0,62,5445,SC,COLUMBIA,29210
2022,"EAVISION CORPORATION",1,0,1,0,99,1106,CA,PLEASANTON,94588
2022,"EAVISION CORPORATION",2,0,1,0,54,1106,CA,PLEASANTON,94588
2022,"EAZZY CONSULTING LLC",2,0,0,0,52,0681,NY,FLUSHING,11354
2022,"EBA ENGINEERING INC",0,0,1,0,54,2613,MD,LAUREL,20707
2022,"EBARA PUMPS AMERICAS CORPORATION",1,0,0,0,33,3931,SC,"ROCK HILL",29730
2022,"EBATES PERF MKTNG INC DBA RAKUTEN",0,0,1,0,99,6800,CA,"SAN MATEO",94402
2022,"EBATES PERF MKTNG INC DBA RAKUTEN REWARDS",3,0,21,0,45,6800,CA,"SAN MATEO",94402
2022,"EBAY INC",148,0,488,2,45,0924,CA,"SAN JOSE",95125
2022,"EBAY INC",0,0,1,0,44,0924,CA,"SAN JOSE",95125
2022,"EBAY INC",0,0,1,0,54,0924,CA,"SAN JOSE",95125
2022,"EBAY PAYMENTS LLC",2,0,2,0,45,5292,CA,"SAN JOSE",95125
2022,"EBCO INC",0,0,3,0,32,1664,IL,ELGIN,60123
2022,"EBD SERVICES LLC",1,0,0,0,54,8736,WA,SEATTLE,98177
2022,"EBIN NEW YORK INC",2,0,0,0,42,9712,NJ,TETERBORO,07608
2022,"EBIX INC",1,0,6,0,54,1975,GA,DULUTH,30097
2022,"EBIX INC",1,0,0,0,54,1975,GA,"JOHNS CREEK",30097
2022,"EBIZ PC INC",1,0,0,0,42,2374,CA,"SAN JOSE",95131
2022,"EBOCOM LLC",0,0,1,0,52,0536,AZ,PHOENIX,85016
2022,"EBOTS INC",1,0,2,0,54,5164,CA,FREMONT,94539
2022,"EBR SYSTEMS INC",1,0,0,0,99,4669,CA,SUNNYVALE,94085
2022,"EBRAND INC",2,0,0,0,54,4000,VA,"FALLS CHURCH",22043
2022,"EBRANDING INC",1,0,0,0,56,4979,CA,"SANTA CLARA",95054
2022,"EBREVIA INC",0,0,1,0,51,3936,NY,"NEW YORK",10017
2022,"EBS HEALTHCARE LLC",0,0,1,0,54,0862,PA,"WEST CHESTER",19382
2022,"EBS HEALTHCARE LLC",1,1,34,0,61,0862,PA,"WEST CHESTER",19382
2022,"EBS MINDS IT INC",11,3,10,2,54,1392,TX,"PILOT POINT",76258
2022,"EBSCO PUBLISHING DBA EBSCO INFO SE",2,0,30,0,54,5270,MA,IPSWICH,01938
2022,"EBSOFT CONSULTING INC",1,0,2,0,54,0145,MD,LAUREL,20723
2022,"EBUSINESS SOLUTIONS INC",0,0,1,0,54,2916,OH,COLUMBUS,43235
2022,"EBUSINESS TECHNOLOGIES CORPORATION",0,0,2,0,54,7321,TX,FRISCO,75034
2022,"EBY BROWN COMPANY LLC",0,0,5,0,42,2177,IL,NAPERVILLE,60563
2022,"EBYTE TECHNOLOGIES INC",2,0,6,1,54,9477,FL,"FORT LAUDERDALE",33322
2022,"EBYTE TECHNOLOGIES INC",1,0,0,0,54,9477,FL,PLANTATION,33322
2022,"EBYTE TECHNOLOGIES INC",3,0,0,0,54,9477,FL,PLANTATION,33324
2022,"EBZ SYSTEC, INC.",1,0,0,0,33,7361,AL,"MC CALLA",35111
2022,"EBZNS HOLDINGS LLC",0,0,2,0,55,0281,CA,"MILL VALLEY",94941
2022,"EC AMERICA INC",1,0,0,0,54,4537,NY,"NEW YORK",10018
2022,"EC INFOSYSTEMS INC",0,0,7,0,54,7432,NY,UNIONDALE,11553
2022,"EC2 SOFTWARE SOLUTIONS LLC",0,0,2,0,54,2409,NJ,SOMERSET,08873
2022,"ECA MEDICAL INSTRUMENTS",0,0,1,0,33,4785,CA,"THOUSAND OAKS",91320
2022,"ECA SOLAR LLC",0,0,2,0,22,2652,MA,WALTHAM,02453
