"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2023,"CARRINGTON HEALTH CENTER",1,0,1,0,62,7311,ND,CARRINGTON,58421
2023,"CARRINGTON MORTGAGE HOLDINGS LLC",0,0,1,0,53,6740,CA,"ALISO VIEJO",92656
2023,"CARROLL COUNTY MEMORIAL HOSPITAL",1,0,0,0,62,9397,MO,CARROLLTON,64633
2023,"CARROT FERTILITY INC",0,0,1,0,52,5709,CA,"MENLO PARK",94025
2023,"CARROTEZ CORPORATION",0,0,1,0,54,0188,WA,KENT,98032
2023,"CARROTHR INC",0,0,1,0,54,3732,CA,"LOS ANGELES",90025
2023,"CARROW REAL ESTATE SERVICES LLC",0,0,1,0,53,7737,NY,ALBANY,12210
2023,"CARRROLL GUIDO GROFFMAN COHEN BAR & KARALIAN LLP",0,0,1,0,54,3347,CA,"WEST HOLLYWOOD",90069
2023,"CARS COM",0,0,1,0,44,6253,IL,CHICAGO,60606
2023,"CARS COM",0,0,4,0,51,6253,IL,CHICAGO,60606
2023,"CARSON GUAM CORP",1,0,0,0,42,0084,GU,TAMUNING,96931
2023,"CARSON TAHOE PHYSICIAN CLINICS DBA CARSON TAHOE MED GRP",1,0,0,0,62,6741,NV,"CARSON CITY",89703
2023,"CART COM",1,0,0,0,54,2907,TX,AUSTIN,78701
2023,"CARTER BANK & TRUST",0,0,1,0,52,9935,VA,MARTINSVILLE,24112
2023,"CARTER G WOODSON SCHOOL INC",0,0,1,0,61,7649,NC,"WINSTON SALEM",27127
2023,"CARTER MECHANICAL INC",0,0,1,0,54,9333,PA,MALVERN,19355
2023,"CARTWRIGHT ELEMENTARY SCHOOL DISTRICT NO 83",1,0,0,0,61,0517,AZ,PHOENIX,85031
2023,"CARUS DENTAL PC",0,0,1,0,62,2915,IL,EFFINGHAM,62401
2023,"CARVANA LLC",0,0,17,0,44,8036,AZ,TEMPE,85281
2023,"CARVANA LOGISTICS LLC",0,0,1,0,44,9930,AZ,TEMPE,85281
2023,"CASA DEI BAMBINI SCHOOL",0,0,0,1,61,5596,CA,"PALO ALTO",94306
2023,"CASA DEL NINO BILINGUAL MONTESSORI",0,0,1,0,61,2074,AZ,CHANDLER,85248
2023,"CASA GRANDE UNION HIGH SCHOOL DIST",2,0,2,0,61,2578,AZ,"CASA GRANDE",85122
2023,"CASA PADEL INC",0,0,1,0,71,0174,NY,"NEW YORK",10013
2023,"CASA SYSTEMS INC",0,0,1,0,33,8867,MA,ANDOVER,01810
2023,"CASCADE CARDIOLOGY LLC",0,0,1,0,62,6830,OR,SALEM,97301
2023,"CASCADES DATA SOLUTIONS INC",2,0,0,0,54,3212,VA,STERLING,20166
2023,"CASCO COMMUNICATIONS INC DBA PEAK INTERNET",0,0,1,0,51,1599,OR,CORVALLIS,97333
2023,"CASCO USA INC",0,0,1,0,42,4647,IL,NAPERVILLE,60563
2023,"CASE GLOBAL INC",0,0,1,0,54,1540,CA,"LOS ANGELES",90049
2023,"CASE WESTERN RESERVE UNIVERSITY",30,0,26,0,61,8992,OH,CLEVELAND,44106
2023,"CASENET LLC",1,0,1,0,51,6938,MA,BEDFORD,01730
2023,"CASEYS RETAIL COMPANY",0,0,1,0,44,5921,IA,ANKENY,50021
2023,"CASEYS RETAIL COMPANY",0,0,1,0,44,5921,IA,BEAVER,50031
2023,"CASH APP TAXES INC",0,0,1,0,51,0560,,,
2023,"CASH FLOW MANAGEMENT",0,0,1,0,54,4074,AZ,CHANDLER,85226
2023,"CASH FLOW PORTAL INC",0,0,1,0,52,8714,WA,SEATTLE,98101
2023,"CASKEY MANDELL KARP & BLOCK LLP",0,0,1,0,54,8982,,,
2023,"CASPER PHARMA LLC",0,0,1,0,32,3122,NJ,"EAST BRUNSWICK",08816
2023,"CASPEX CORP",1,0,0,0,54,9647,CA,FREMONT,94539
2023,"CASPEX CORP",0,0,1,0,54,9647,CA,FREMONT,98539
2023,"CASPEX CORP",0,0,2,1,54,9647,PA,NEWTOWN,18940
2023,"CASPEX CORP",0,0,1,0,54,9647,WA,DOTY,98539
2023,"CAST & CREW PAYROLL LLC",0,0,2,0,54,4425,CA,BURBANK,91504
2023,"CAST SOFTWARE INC",0,0,1,0,54,0846,NY,"NEW YORK",10018
2023,"CASTELLAN SOLUTIONS INC",0,0,1,0,51,9732,PA,NORRISTOWN,19403
2023,"CASTILLO ENGINEERING SERVICES, LLC",1,0,1,0,54,2041,FL,MAITLAND,32751
2023,"CASTLE GLOBAL INC",0,0,1,0,51,4720,CA,"SAN FRANCISCO",94105
2023,"CASTLE GLOBAL INC",0,0,1,0,51,4720,WA,SEATTLE,98101
2023,"CASTLE HOOK PARTNERS LP",0,0,1,0,52,3852,NY,"NEW YORK",10019
2023,"CASTLEBRIDGE CONSULTING LLC",0,0,1,0,54,0734,FL,TAMPA,33609
2023,"CASTLEGARDE INC",0,0,1,0,54,4432,FL,TAMPA,33611
2023,"CASTLEPAY INC",0,0,1,0,51,0491,NY,HUDSON,12534
2023,"CASTLEWOOD COUNTRY CLUB",0,0,1,0,71,7716,CA,PLEASANTON,94566
2023,"CASTLIGHT HEALTH INC",2,0,0,2,54,9091,CA,"SAN FRANCISCO",94105
2023,"CASTLIGHT HEALTH INC",0,0,8,0,54,9091,CA,"SAN FRANCISCO",94111
2023,"CASTRO COUNTY HOSP DIST DBA PLAINS MEMORIAL HOSP",1,0,0,0,62,3939,TX,DIMMITT,79027
2023,"CASUAL STYLE INC",1,0,0,0,44,3588,IL,AURORA,60504
2023,"CAT TECHNOLOGY INC",5,0,4,1,54,5427,NJ,MAHWAH,07430
2023,"CATALENT PHARMA SOLUTIONS",0,0,1,0,54,3163,,,
2023,"CATALENT PHARMA SOLUTIONS",1,0,15,1,54,3163,NJ,SOMERSET,08873
2023,"CATALENT PHARMA SOLUTIONS LLC",0,0,1,0,32,8760,IN,BLOOMINGTON,47403
2023,"CATALENT PHARMA SOLUTIONS LLC",0,0,1,0,32,8760,NJ,SOMERSET,08873
2023,"CATALINA BUSINESS SOLUTIONS INC",3,0,1,0,54,3295,IN,INDIANAPOLIS,46240
2023,"CATALINA MARKETING TECHNOLOGY SOLUTIONS INC",0,0,3,0,54,8728,FL,"SAINT PETERSBURG",33716
2023,"CATALINA MARKETING TECHNOLOGY SOLUTIONS INC",0,0,1,0,54,8728,FL,"ST PETERSBURG",33716
2023,"CATALIO CAPITAL MANAGEMENT LP",0,0,1,0,52,7184,NY,"NEW YORK",10011
2023,"CATALYST SOFTWARE CORPORATION",1,0,0,0,54,9780,NY,"NEW YORK",10011
2023,"CATAMARAN BIO INC",0,0,1,0,54,6127,MA,BOSTON,02210
2023,"CATCHPOINT SYSTEMS INC",0,0,1,0,54,3790,NY,"NEW YORK",10001
2023,"CATERPILLAR INC",0,0,7,0,33,2744,,,
2023,"CATERPILLAR INC",0,0,31,1,33,2744,IL,PEORIA,61629
2023,"CATERPILLAR INC",1,0,0,0,31,2744,IL,PEORIA,61629
2023,"CATERPILLAR INC",2,0,65,0,33,2744,TX,IRVING,75039
2023,"CATES CONTROL SYSTEMS INC",0,0,1,0,33,1932,TX,PLANO,75074
2023,"CATHEDRAL CAPITAL INC",0,0,1,0,52,8975,TX,"FORT WORTH",76116
2023,"CATHEDRAL CHURCH OF ST JOHN THE DIVINE",0,1,0,0,81,3934,NY,"NEW YORK",10025
2023,"CATHEDRAL PLUMBING OF TEXAS LLC",0,0,3,0,23,3394,TX,CARROLLTON,75007
2023,"CATHOLIC CHARITIES OF SOUTHERN MO",0,0,1,0,62,5890,MO,SPRINGFIELD,65807
2023,"CATHOLIC HEALTH INITIATIVES COLORADO",0,0,2,0,62,5257,CO,CENTENNIAL,80112
2023,"CATHOLIC HEALTH INITIATIVES COLORADO",0,0,1,0,62,5257,CO,ENGLEWOOD,80112
2023,"CATHOLIC HEALTH SYSTEM INC",0,0,1,0,62,5278,NY,BUFFALO,14203
2023,"CATHOLIC HLTH INITIATIVES IA CORP",0,0,1,0,62,0448,IA,"DES MOINES",50314
2023,"CATHOLIC MEDICAL CENTER PHYSICIAN PRACTICE ASSOCIATES",1,0,0,0,62,0245,NH,MANCHESTER,03102
2023,"CATO INSTITUTE",1,0,0,0,54,2162,DC,WASHINGTON,20001
2023,"CATO SMS",0,1,0,0,54,8539,NC,CARY,27513
2023,"CATON CONSTRUCTION GROUP INC",0,0,2,0,23,4689,VA,TROY,22974
2023,"CATTERTON MANAGEMENT COMPANY LLC",1,0,1,0,52,6924,CT,GREENWICH,06830
2023,"CATTERTON MANAGEMENT COMPANY LLC",0,0,1,0,52,6924,NY,"NEW YORK",10020
2023,"CAULIPOWER, LLC",0,0,1,0,42,7394,CA,ENCINO,01436
2023,"CAUSEWAY CAPITAL MANAGEMENT LLC",0,0,1,0,52,1680,CA,"LOS ANGELES",90025
2023,"CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION DBA CAVALIER COUNTY MEMORIAL HOSPITAL AND CLINICS",1,0,1,0,62,6787,ND,LANGDON,58249
2023,"CAVALIER WORKFORCE INC",0,0,1,0,54,9844,,,
2023,"CAVALIER WORKFORCE INC",0,0,1,1,54,9844,NJ,"JERSEY CITY",07302
2023,"CAVALRY PORTFOLIO SERVICES LLC",0,0,1,0,99,1392,CT,GREENWICH,06831
2023,"CAVEON LLC",0,0,1,0,54,1680,,,
2023,"CAVIRIN SYSTEMS INC",1,0,0,0,54,2107,CA,"SAN JOSE",95131
2023,"CAYOSOFT INC",1,0,0,0,54,5984,OH,WESTERVILLE,43081
2023,"CAYS INC",0,0,1,0,54,4928,CA,"EL SEGUNDO",90245
2023,"CAYUGA MEDICAL ASSO P C",1,0,0,0,62,6115,NY,ITHACA,14850
2023,"CB INFORMATION SERVICES INC DBA CB INSIGHTS",0,0,2,0,51,6206,NY,"NEW YORK",10018
2023,"CB TECHNOLOGY SERVICES CORPORATION D/B/A CASTLEBAY COMPANIES",0,0,1,0,54,1085,PA,READING,19610
2023,"CB&I LLC",1,0,1,0,54,6868,TX,HOUSTON,77079
2023,"CB&I STORAGE TANK SOLUTIONS LLC",1,0,0,0,54,4907,TX,HOUSTON,77079
2023,"CBC FREIGHT SOLUTIONS LLC",1,0,0,0,48,8668,FL,MIAMI,33166
2023,"CBC GROUP LLC",0,0,0,1,54,8696,TX,IRVING,75063
2023,"CBIZ ACCOUNTING TAX & ADVISORY OF NEW ENGLAND LLC",0,0,3,0,54,3134,MA,BOSTON,02116
2023,"CBIZ BENEFITS & INSURANCE SERVICES INC",0,0,1,0,54,2098,,,
2023,"CBIZ MHM NORTHERN CALIFORNIA, LLC",0,0,2,0,54,7542,CA,"SAN FRANCISCO",94104
2023,"CBN TECH FORCE INC",1,0,4,0,54,3446,TX,IRVING,75038
2023,"CBOE GLOBAL MARKETS INC",0,0,1,0,55,6972,IL,CHICAGO,60607
2023,"CBOE GLOBAL MARKETS INC",0,0,7,0,52,6972,IL,CHICAGO,60607
2023,"CBORD GROUP INC",0,0,1,0,51,1681,NY,ITHACA,14850
2023,"CBRE INC",1,0,32,1,53,3174,TX,RICHARDSON,75082
2023,"CBS INTERACTIVE INC DBA PARAMOUNT",1,0,0,0,51,6170,CA,"SAN FRANCISCO",94105
2023,"CBS INTERACTIVE INC DBA PARAMOUNT",1,0,15,0,51,6170,CA,"SAN FRANCISCO",94107
2023,"CBS STUDIOS INC",0,0,1,0,51,6897,CA,"LOS ANGELES",90028
2023,"CBT NUGGETS LLC",0,0,2,0,61,8860,OR,EUGENE,97408
2023,"CBT PAYROLL SERVICES INC DBA CLEVELAND CONSTRUCTION INC",0,0,0,1,23,3116,OH,MENTOR,44060
2023,"CBT-CHILDS BERTMAN TSECKARES INC",0,0,1,0,54,9873,MA,CHARLESTOWN,02129
2023,"CBTS TECHNOLOGY SOLUTIONS LLC DBA CBTS",0,0,1,0,51,2018,OH,CINCINNATI,45202
2023,"CBTS TECHNOLOGY SOLUTIONS LLC DBA CBTS",0,0,5,0,54,2018,OH,CINCINNATI,45202
2023,"CBW BANK",0,0,1,0,52,8770,KS,WEIR,66781
2023,"CC APPAREL LLC",0,0,1,0,42,6584,,,
2023,"CC SERVICES INC DBA COUNTRY FINANCIAL",0,0,1,0,54,0579,,,
2023,"CC SERVICES INC DBA COUNTRY FINANCIAL",0,0,8,0,54,0579,IL,BLOOMINGTON,61701
2023,"CCA CONSTRUCTION INC",1,0,4,0,23,4862,NJ,"JERSEY CITY",07310
2023,"CCC INTELLIGENT SOLUTIONS INC",1,0,21,0,51,3579,IL,CHICAGO,60607
2023,"CCG SERVICES INC",0,0,1,0,23,6260,TX,FRISCO,75033
2023,"CCIC CHICAGO INC",0,0,1,0,54,3682,IL,NAPERVILLE,60563
2023,"CCK STRATEGIES PLLC",0,0,3,1,54,8194,OK,TULSA,74137
2023,"CCL LABEL INC",1,0,0,0,56,6972,,,
2023,"CCL LABEL INC",0,0,2,0,56,6972,MA,FRAMINGHAM,01701
2023,"CCS INTERVENTION OPERATIONS LLC",0,0,1,0,55,2482,VA,LEESBURG,20176
2023,"CCSI LLC DBA COMPLETE CORPORATE SOLUTIONS",1,0,0,0,54,2643,MI,SOUTHFIELD,48076
2023,"CCSOLTECH LLC",2,0,1,0,54,3694,NH,NASHUA,03062
2023,"CD BIOSCIENCES INC DBA CREATIVE DIAGNOSTICS CREATIVE BIOMART",0,0,2,0,54,1097,NY,SHIRLEY,11967
2023,"CDATASYSTEMS INC",0,0,1,0,54,3399,NJ,CRANBURY,08512
2023,"CDATASYSTEMS INC",0,0,2,0,54,3399,NJ,"EAST WINDSOR",08512
2023,"CDG ENGINEERS INC",0,0,1,0,54,3696,MO,"SAINT LOUIS",63139
2023,"CDH P C",0,1,0,0,54,5119,IL,ITASCA,60143
2023,"CDI SOLUTIONS INC",0,0,1,0,54,3463,,,
2023,"CDI SOLUTIONS INC",0,0,7,0,54,3463,CA,"SAN RAMON",94583
2023,"CDK GLOBAL LLC",0,0,11,0,54,4947,IL,"HOFFMAN ESTATES",60169
2023,"CDL MARKETING GROUP LLC DBA CAREER NOW BRANDS",0,0,2,0,54,5836,MI,"ROYAL OAK",48067
2023,"CDM SMITH INC",0,0,5,0,54,3650,MA,BOSTON,02109
2023,"CDRP TECHNOLOGIES LLC",2,0,0,0,54,3119,TX,IRVING,75039
2023,"CDS GLOBAL SERVICES INC",4,0,1,0,54,7850,PA,MALVERN,19355
2023,"CDS VISUAL INC",0,0,1,0,54,9988,CA,"SAN JOSE",95138
2023,"CDW LLC",0,0,1,0,42,0735,,,
2023,"CDW LLC",0,0,18,0,42,0735,IL,"VERNON HILLS",60061
2023,"CDW TECHNOLOGIES LLC",0,0,2,0,42,8725,IL,"VERNON HILLS",60061
2023,"CDW TECHNOLOGIES LLC",0,0,8,0,54,8725,IL,"VERNON HILLS",60061
2023,"CE REAL ESTATE IMPROVEMENTS LLC",0,1,0,0,53,9087,CA,BERKELEY,94703
2023,"CE T AMERICA INC",0,0,1,0,33,8488,GA,SUWANEE,30024
2023,"CEC CONTROLS COMPANY INC",0,0,1,0,54,6671,TX,HOUSTON,77084
2023,"CEC STUYVESANT COVE INC BDA SOLAR ONE",0,0,1,0,81,0116,NY,"LONG ISLAND CITY",11101
2023,"CED SYSTEMS LLC",0,0,1,0,51,5532,NJ,KEARNY,07032
2023,"CEDAR CARES INC",0,0,1,0,52,1266,,,
2023,"CEDAR CARES INC",0,0,4,1,52,1266,NY,"NEW YORK",10013
2023,"CEDAR VALLEY MEDICAL SPECIALISTS P C",0,0,1,0,62,7307,IA,WATERLOO,50701
2023,"CEDARS SINAI IMAGING MEDICAL GROUP A PROFESSIONAL CORPORATION",0,0,1,0,62,2141,CA,"LOS ANGELES",90048
2023,"CEDARS SINAI MEDICAL CENTER",14,0,15,0,62,4600,CA,"LOS ANGELES",90048
2023,"CEDENT CONSULTING INC",1,0,4,0,54,6011,TX,PLANO,75024
2023,"CEDRUS DIGITAL",1,0,0,0,54,5339,NY,"NEW YORK",10036
2023,"CEENA LLC",1,0,1,0,54,6357,KS,"OVERLAND PARK",66221
2023,"CELANDYNE SOFTWARE SOLUTIONS LLC",0,0,1,0,54,9479,CA,"SAN JOSE",95112
2023,"CELANESE CORPORATION",0,0,3,1,32,0726,TX,IRVING,75039
2023,"CELEGANS LABS INC DBA ATOB",0,0,0,1,52,5125,CA,"SAN FRANCISCO",94111
2023,"CELER SYSTEMS INC",1,1,4,0,54,2920,CA,FOLSOM,95630
2023,"CELER SYSTEMS INC",0,0,1,0,54,2920,CA,"SREERANGAM GADDAM",95630
2023,"CELERION INC",0,0,1,0,62,7250,NE,LINCOLN,68502
2023,"CELERITY IT STFNG CONSLTG SVCS INC",1,0,0,0,54,0659,TX,HOUSTON,77064
2023,"CELERSOFT LLC",5,0,0,0,54,6506,TX,HOUSTON,77077
2023,"CELESDATA INC",0,0,2,0,54,7148,NJ,EDISON,08817
2023,"CELESTIAL AI INC",1,0,5,0,33,9014,CA,"SANTA CLARA",95054
2023,"CELESTICA LLC",0,0,1,0,33,8543,NH,MERRIMACK,03054
2023,"CELESTICA OREGON LLC",0,0,1,0,33,8976,NH,MERRIMACK,03054
2023,"CELGENE CORPORATION",0,0,6,1,32,1928,NJ,SUMMIT,07901
2023,"CELIGO INC",0,0,1,0,54,8114,CA,"REDWOOD CITY",94065
2023,"CELIGO INC",0,0,5,0,54,8114,CA,"SAN MATEO",94404
2023,"CELIN MUNOZ CONSULTING ENGINEER PC",0,0,1,0,54,9881,NY,"VALLEY STREAM",11580
2023,"CELL SIGNALING TECHNOLOGY INC",0,0,1,0,54,5744,MA,DANVERS,01923
2023,"CELL TECH INC",0,1,0,0,81,1958,VA,"NEWPORT NEWS",23608
2023,"CELLARES CORPORATION",0,0,1,0,23,8391,CA,"S SAN FRANCISCO",94080
2023,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS",0,0,3,0,51,2889,NJ,"BASKING RIDGE",07920
2023,"CELLF BIO LLC",0,0,1,0,54,8964,VA,RICHMOND,23219
2023,"CELLINK CORPORATION",0,0,3,0,22,5976,CA,"SAN CARLOS",94070
2023,"CELNET INC",1,0,0,0,54,6910,TX,FRISCO,75034
2023,"CELONIS INC",1,0,3,0,54,7223,NY,"NEW YORK",10007
2023,"CELORIS TECH LLC",5,0,8,0,54,6052,NC,CHARLOTTE,28262
2023,"CELTIC CROSS HOLDINGS, INC.",2,0,0,0,54,7550,AZ,SCOTTSDALE,85260
2023,"CEM BUSINESS SOLUTIONS INC",1,0,0,0,54,3207,NJ,MONTVALE,07645
2023,"CEM TECHNOLOGY INC",0,0,1,0,54,5258,OH,DUBLIN,43017
2023,"CEMVITA FACTORY INC",0,0,1,0,54,2550,,,
2023,"CENGAGE LEARNING INC",0,0,4,0,51,4491,MA,BOSTON,02210
2023,"CENIT HUB INC",23,0,0,0,54,0290,TX,IRVING,75039
2023,"CENLA KIDNEY SPECIALISTS LLC",0,0,1,0,62,8234,LA,ALEXANDRIA,71301
2023,"CENRAL CARE PA",0,0,1,0,62,5116,KS,SALINA,67401
2023,"CENSIUS INC",0,0,1,0,54,5207,TX,AUSTIN,78701
2023,"CENSUS INFOTECH INC",0,1,0,0,54,7999,NJ,"LAWRENCE TOWNSHIP",08648
2023,"CENTANA MANAGEMENT LLC",0,0,1,0,52,3553,NY,"NEW YORK",10017
2023,"CENTAUR DIAGNOSTICS INC",1,0,0,0,62,3112,MA,BOSTON,02116
2023,"CENTAURIIT LLC",1,0,0,0,54,7127,OR,HILLSBORO,97124
2023,"CENTAURUS TECHNOLOGY PARTNERS LLC",0,0,1,0,54,4883,,,
2023,"CENTAURUS TECHNOLOGY PARTNERS LLC",3,0,1,0,54,4883,TX,IRVING,75039
2023,"CENTENARY COLLEGE OF LOUISIANA",0,0,2,0,61,8915,LA,SHREVEPORT,71104
2023,"CENTENE MANAGEMENT COMPANY LLC",1,0,67,1,52,4073,MO,"SAINT LOUIS",63105
2023,"CENTENE MANAGEMENT COMPANY LLC",0,0,2,0,52,4073,MO,"ST LOUIS",63105
2023,"CENTENNIAL MEDICAL GROUP INC",2,0,0,0,62,6191,OR,ROSEBURG,97471
2023,"CENTENNIAL TECHNOLOGIES INC",0,0,1,0,54,7240,,,
2023,"CENTER FOR APPLIED LINGUISTICS CAL",0,0,1,0,61,7619,DC,WASHINGTON,20016
2023,"CENTER FOR ART LAW INC",1,0,0,0,54,4849,NY,BROOKLYN,11201
2023,"CENTER FOR BIOLOGICAL DIVERSITY",0,0,1,0,81,3866,AZ,TUCSON,85701
2023,"CENTER FOR CHILDREN INC",1,0,1,0,62,1026,MD,"LA PLATA",20646
2023,"CENTER FOR CREATIVE LEADERSHIP",0,0,1,0,54,9591,NC,GREENSBORO,27410
2023,"CENTER FOR CULTURAL & TECHNICAL INTERCHANGE BETWEEN EAST & WEST INC",1,0,1,0,54,1603,HI,HONOLULU,96848
2023,"CENTER FOR DEEP LEARNING IN ELECTRONICS MANUFACTURING INC",0,0,2,0,54,8191,CA,"SAN JOSE",95117
2023,"CENTER FOR ECONOMIC RESEARCH AND S",0,0,0,1,99,0754,IL,CHICAGO,60613
2023,"CENTER FOR EVALUATION INNOVATION INC",0,0,2,0,81,7655,DC,WASHINGTON,20036
2023,"CENTER FOR FAMILY GUIDANCE PC",0,0,1,0,21,0420,NJ,MARLTON,08053
2023,"CENTER FOR FAMILY LIFE IN SUNSET PARK INC",0,0,2,0,62,8164,NY,BROOKLYN,11232
2023,"CENTER FOR IMPROVING VALUE IN HEALTH CARE",0,0,1,0,51,4568,CO,DENVER,80246
2023,"CENTER FOR INTERNATIONAL EDUCATION INC DBA PARTICIPATE LEARNING",0,0,1,0,61,0475,NC,"CHAPEL HILL",27514
2023,"CENTER FOR MONTESSORI EDUCATION NY",1,0,0,0,62,8579,NY,"WEST HARRISON",10604
2023,"CENTER FOR ORTHOPEDIC RESEARCH AND EDUCATION LLC D/B/A THE CORE INSTITUTE",0,0,0,1,62,8316,AZ,PHOENIX,85023
2023,"CENTER FOR STRATEGIC & INTL STUDIES",2,0,2,0,54,1082,DC,WASHINGTON,20036
2023,"CENTER FOR SUSTAINABLE ENERGY",1,0,0,0,54,6366,CA,"SAN DIEGO",92110
2023,"CENTERBRIDGE PARTNERS LP",0,0,2,0,52,0398,NY,"NEW YORK",10152
2023,"CENTERBROOK ARCHITECTS AND PLANNERS LLP",0,0,1,0,54,4500,CT,CENTERBROOK,06409
2023,"CENTERFIELD MEDIA HOLDING COMPANY",0,0,4,0,54,6563,CA,"LOS ANGELES",90094
2023,"CENTERLIGHT HEALTH SYSTEM",0,0,1,0,62,3765,NY,FLUSHING,11354
2023,"CENTERPOINT ENERGY SERVICE COMPANY LLC",0,0,1,0,22,1509,TX,HOUSTON,77002
2023,"CENTERS FOR DISEASES CONTROL & PROVENTION",1,0,2,0,54,1157,GA,ATLANTA,30329
2023,"CENTERS FOR DISEASES CONTROL & PROVENTION",0,0,4,0,54,1157,GA,ATLANTA,30333
2023,CENTERSPACE,0,0,1,0,53,4859,MN,MINNEAPOLIS,55402
2023,"CENTERSTONE INSURANCE & FINANCIAL SERVICES",0,0,1,0,52,8229,TX,DALLAS,75251
2023,"CENTILLION INFOTECH LLC",0,0,1,0,54,0560,,,
2023,"CENTILLION INFOTECH LLC",1,0,0,0,54,0560,TX,COPPELL,75019
2023,"CENTILLION INFOTECH LLC",1,0,1,1,54,0560,TX,DALLAS,75019
2023,"CENTILLION SOLUTIONS LLC",1,0,1,0,54,7130,GA,CUMMING,30040
2023,"CENTIVA CAPITAL LP",0,0,5,1,52,5732,NY,"NEW YORK",10011
2023,"CENTIVO CORPORATION",0,0,1,0,52,9510,NY,BUFFALO,14203
2023,"CENTIZEN APPS INC",0,0,1,0,54,1182,OR,BEAVERTON,97005
2023,"CENTIZEN INC",0,0,1,1,54,5691,OR,BEAVERTON,97005
2023,"CENTRA HEALTH INC D/B/A CENTRA COLLEGE OF NURSING",5,0,1,0,61,5569,VA,LYNCHBURG,24501
2023,"CENTRA INC DBA CYNTRALABS",2,0,0,0,54,6330,CO,TIMNATH,80547
2023,"CENTRA MEDICAL GROUP, LLC",0,0,2,0,62,9329,VA,LYNCHBURG,24501
2023,"CENTRACARE CLINIC",0,0,2,0,62,6657,MN,"SAINT CLOUD",56303
2023,"CENTRACARE HEALTH PAYNESVILLE",1,0,0,0,62,8651,MN,PAYNESVILLE,56362
2023,"CENTRACARE HEALTH SYSTEM SAUK CTR",2,0,0,0,62,8973,MN,"SAINT CLOUD",56303
2023,"CENTRAK INC",0,0,2,0,62,7088,PA,NEWTOWN,18940
2023,"CENTRAK INC",1,0,0,0,33,7088,PA,NEWTOWN,18940
2023,"CENTRAL ACADEMY",1,0,0,0,61,5177,MI,"ANN ARBOR",48104
2023,"CENTRAL ARKANSAS VETERANS HEALTHCA",1,0,0,0,92,4870,AR,"LITTLE ROCK",72205
2023,"CENTRAL BUSINESS SOLUTIONS INC",0,1,2,0,54,7407,CA,NEWARK,94560
2023,"CENTRAL CAROLINA ACADEMY",1,0,0,0,61,2054,NC,SANFORD,27330
2023,"CENTRAL CHEMICAL INC",1,0,0,0,52,1835,CA,FREMONT,94538
2023,"CENTRAL COMMUNITY COLLEGE",0,0,1,0,61,4188,NE,"GRAND ISLAND",68801
2023,"CENTRAL CONNECTICUT STATE UNIVERSI",0,0,1,0,99,0798,CT,"NEW BRITAIN",06050
2023,"CENTRAL CONNECTICUT STATE UNIVERSITY",0,0,1,1,61,3381,CT,"NEW BRITAIN",06050
2023,"CENTRAL CONSOLIDATED SCHOOL DISTRICT",3,0,0,0,61,0095,NM,SHIPROCK,87420
2023,"CENTRAL COUNTIES HLTH CENTERS INC",1,0,0,0,62,1916,IL,SPRINGFIELD,62703
2023,"CENTRAL FLORIDA DENTAL GROUP INC",1,0,0,0,62,0702,FL,CLERMONT,34711
2023,"CENTRAL FLORIDA EXPRESSWAY AUTHORITY",1,0,2,0,48,1557,FL,ORLANDO,32807
2023,"CENTRAL FLORIDA HOSPITALIST PARTNERS PA",0,0,1,0,62,5797,FL,APOPKA,32712
2023,"CENTRAL GARDEN & PET",0,0,1,0,42,5553,CA,"WALNUT CREEK",94597
2023,"CENTRAL HUDSON GAS ELECTRIC CORPORATION",0,0,1,0,22,5980,NY,POUGHKEEPSIE,12601
2023,"CENTRAL IOWA HOSPITAL CORPORATION D/B/A UNITYPOINT HEALTH DES MOINES",1,0,0,0,62,0452,,,
2023,"CENTRAL IOWA HOSPITAL CORPORATION D/B/A UNITYPOINT HEALTH DES MOINES",1,0,0,0,62,0452,IA,"DES MOINES",50309
2023,"CENTRAL MAINE MEDICAL CENTER",1,0,0,0,62,1494,ME,LEWISTON,04240
2023,"CENTRAL MASS NEPHROLOGY LLC",0,0,1,0,62,0782,MA,WORCESTER,01608
2023,"CENTRAL MICHIGAN UNIVERSITY",3,0,6,0,61,4447,MI,"MOUNT PLEASANT",48859
2023,"CENTRAL MONTANA MEDICAL CTR",1,0,1,0,62,9043,MT,LEWISTOWN,59457
2023,"CENTRAL MUTUAL INSURANCE COMPANY",0,0,1,0,52,2560,,,
2023,"CENTRAL MUTUAL INSURANCE COMPANY",0,0,8,0,52,2560,OH,"VAN WERT",45891
2023,"CENTRAL NEW ENGLAND CTR FOR IMPLANT AND COSMETIC DENTISTRY P C D B A CENTRAL NEW ENGLAND DENTAL ASSO",0,0,1,0,62,5404,MA,AUBURN,01501
2023,"CENTRAL OHIO PRIMARY CARE PHYSICIANS INC",0,0,3,0,62,8575,OH,WESTERVILLE,43082
2023,"CENTRAL OKLAHOMA AMERICAN INDIAN HEALTH COUNCIL INC D/B/A OKLAHOMA CITY INDIAN CLINIC",0,0,2,0,62,5756,OK,"OKLAHOMA CITY",73127
